Scale,Query,Dim,Mode,IC_id,EOC,WOC,CPC,FPC,TOC
1,62,4,GP AdaNexus,4,296.0527153968145,364.6732562040743,27.0,7697.370600317177,660.7259716008888
1,62,4,GP AdaNexus,5,2167.3106086010357,1878.8692763643935,24.0,49848.14399782382,4046.179884965429
1,62,4,GP AdaNexus,6,173.17769430691837,75.40110939557694,17.0,2770.843108910694,248.5788037024953
1,62,4,GP AdaNexus,7,1.0,0.0,1.0,0.0,1.0
1,62,4,GP AdaNexus,-1,8127.045674760048,6808.920703058865,226.0,276404.23372560675,14935.966377818913
200,62,4,AP Nexus,0,35149.0,21706.0,15.0,492086.0,56855.0
200,62,4,AP Nexus,1,7857.0,6693.0,18.0,133569.0,14550.0
200,62,4,AP Nexus,2,1.0,0.0,1.0,0.0,1.0
200,62,4,AP Nexus,-1,43007.0,28399.0,34.0,625655.0,71406.0
200,62,4,GP Nexus,0,14303.0,4474.0,17.0,228848.0,18777.0
200,62,4,GP Nexus,1,52.0,41.0,15.0,728.0,93.0
200,62,4,GP Nexus,2,1.0,0.0,1.0,0.0,1.0
200,62,4,GP Nexus,-1,14356.0,4515.0,33.0,229576.0,18871.0
200,62,4,GP AdaNexus,0,1949.4859850593775,2553.3338823194863,23.0,42888.691671306304,4502.819867378864
200,62,4,GP AdaNexus,1,151.10957724800875,75.66803560470089,16.0,2266.643658720131,226.77761285270964
200,62,4,GP AdaNexus,2,1.0,0.0,1.0,0.0,1.0
200,62,4,GP AdaNexus,-1,2101.5955623073864,2629.001917924187,40.0,45155.335330026435,4730.597480231574
20,62,4,AP Nexus,0,2717.0,2352.0,31.0,81510.0,5069.0
20,62,4,AP Nexus,1,49476.0,24305.0,29.0,1385328.0,73781.0
20,62,4,AP Nexus,2,7524.0,6056.0,22.0,158004.0,13580.0
20,62,4,AP Nexus,3,1.0,0.0,1.0,0.0,1.0
20,62,4,AP Nexus,-1,59718.0,32713.0,83.0,1624842.0,92431.0
20,62,4,GP Nexus,0,5544.0,2406.0,26.0,138600.0,7950.0
20,62,4,GP Nexus,1,25958.0,8990.0,47.0,1194068.0,34948.0
20,62,4,GP Nexus,2,55.0,38.0,15.0,770.0,93.0
20,62,4,GP Nexus,3,1.0,0.0,1.0,0.0,1.0
20,62,4,GP Nexus,-1,31558.0,11434.0,89.0,1333438.0,42992.0
20,62,4,GP AdaNexus,0,2261.6355778088064,2069.7662314768745,25.0,54279.25386741135,4331.40180928568
20,62,4,GP AdaNexus,1,2612.7219054014745,4139.959147466576,33.0,83607.10097284718,6752.681052868051
20,62,4,GP AdaNexus,2,287.20600093076524,97.47033641341623,15.0,4020.8840130307135,384.6763373441815
20,62,4,GP AdaNexus,3,1.0,0.0,1.0,0.0,1.0
